arm	round	gop	index	declaredDurationS	segmentBytes	videoPacketCount	unservedForMs	fetchAttempts
5	2	0.5	1443	0.5	236692	15	0	1
5	2	0.5	1445	0.5	225788	15	0	1
5	2	0.5	1446	0.5	229172	15	0	1
5	2	0.5	1452	0.5	222968	15	0	1
5	2	0.5	1457	0.5	220524	15	0	1
5	2	0.5	1459	0.5	234060	15	0	1
5	2	0.5	1461	0.5	232932	15	0	1
5	2	0.5	1465	0.5	230112	15	0	1
5	2	0.5	1468	0.5	232180	15	0	1
5	2	0.5	1470	0.5	220524	15	0	1
5	2	0.5	1473	0.5	235000	15	0	1
5	2	0.5	1475	0.5	216576	15	0	1
5	2	0.5	1481	0.5	233308	15	0	1
5	2	0.5	1483	0.5	227480	15	0	1
5	2	0.5	1487	0.5	231616	15	0	1
5	2	0.5	1490	0.5	236316	15	0	1
5	2	0.5	1493	0.5	234436	15	0	1
5	2	0.5	1497	0.5	233308	15	0	1
5	2	0.5	1500	0.5	227480	15	0	1
5	2	0.5	1504	0.5	235188	15	0	1
5	2	0.5	1508	0.5	231052	15	0	1
5	2	0.5	1510	0.5	237256	15	0	1
5	2	0.5	1512	0.5	224848	15	0	1
5	2	0.5	1514	0.5	224848	15	0	1
5	2	0.5	1516	0.5	231240	15	0	1
5	2	0.5	1518	0.5	235376	15	0	1
5	2	0.5	1524	0.5	231428	15	0	1
5	2	0.5	1525	0.5	227104	15	0	1
5	2	0.5	1527	0.5	228608	15	0	1
5	2	0.5	1530	0.5	237068	15	0	1
5	2	0.5	1532	0.5	235940	15	0	1
5	2	0.5	1534	0.5	242896	15	0	1
5	2	0.5	1536	0.5	224096	15	0	1
5	2	0.5	1541	0.5	227480	15	0	1
5	2	0.5	1544	0.5	222780	15	0	1
5	2	0.5	1546	0.5	229172	15	0	1
5	2	0.5	1552	0.5	232744	15	0	1
5	2	0.5	1555	0.5	225412	15	0	1
5	2	0.5	1557	0.5	240452	15	0	1
5	2	0.5	1561	0.5	227668	15	0	1
5	2	0.5	1565	0.5	226164	15	0	1
5	2	0.5	1567	0.5	222968	15	0	1
5	2	0.5	1568	0.5	230112	15	0	1
5	2	0.5	1569	0.5	231804	15	0	1
5	2	0.5	1571	0.5	231616	15	0	1
5	2	0.5	1574	0.5	220148	15	0	1
5	2	0.5	1575	0.5	227480	15	0	1
5	2	0.5	1578	0.5	229548	15	0	1
5	2	0.5	1581	0.5	238572	15	0	1
5	2	0.5	1588	0.5	249476	15	0	1
5	2	0.5	1591	0.5	223720	15	0	1
5	2	0.5	1594	0.5	240452	15	0	1
5	2	0.5	1596	0.5	226540	15	0	1
5	2	0.5	1598	0.5	230488	15	0	1
5	2	0.5	1600	0.5	235564	15	0	1
5	2	0.5	1602	0.5	226352	15	0	1
5	2	0.5	1603	0.5	226916	15	0	1
5	2	0.5	1606	0.5	243460	15	0	1
5	2	0.5	1608	0.5	229548	15	0	1
5	2	0.5	1610	0.5	231992	15	0	1
5	2	0.5	1612	0.5	233872	15	0	1
5	2	0.5	1614	0.5	218832	15	0	1
5	2	0.5	1616	0.5	236692	15	0	1
5	2	0.5	1618	0.5	236504	15	0	1
5	2	0.5	1620	0.5	227292	15	0	1
5	2	0.5	1622	0.5	229360	15	0	1
5	2	0.5	1624	0.5	234624	15	0	1
5	2	0.5	1626	0.5	224096	15	0	1
5	2	0.5	1628	0.5	235376	15	0	1
5	2	0.5	1630	0.5	238948	15	0	1
5	2	0.5	1633	0.5	218080	15	0	1
5	2	0.5	1640	0.5	233308	15	0	1
5	2	0.5	1648	0.5	241768	15	0	1
5	2	0.5	1650	0.5	230112	15	0	1
5	2	0.5	1652	0.5	230864	15	0	1
5	2	0.5	1658	0.5	232368	15	0	1
5	2	0.5	1660	0.5	241580	15	0	1
5	2	0.5	1666	0.5	237820	15	0	1
5	2	0.5	1670	0.5	232744	15	0	1
5	2	0.5	1681	0.5	220336	15	0	1
5	2	0.5	1683	0.5	238572	15	0	1
5	2	0.5	1689	0.5	238196	15	0	1
5	2	0.5	1691	0.5	228044	15	0	1
5	2	0.5	1694	0.5	224660	15	0	1
5	2	0.5	1697	0.5	228608	15	0	1
5	2	0.5	1700	0.5	234060	15	0	1
5	2	0.5	1705	0.5	224284	15	0	1
5	2	0.5	1708	0.5	241580	15	0	1
5	2	0.5	1711	0.5	230864	15	0	1
5	2	0.5	1715	0.5	239888	15	0	1
5	2	0.5	1717	0.5	221652	15	0	1
5	2	0.5	1722	0.5	226352	15	0	1
5	2	0.5	1725	0.5	233872	15	0	1
5	2	0.5	1728	0.5	227480	15	0	1
5	2	0.5	1730	0.5	226728	15	0	1
5	2	0.5	1733	0.5	228232	15	0	1
5	2	0.5	1735	0.5	223532	15	0	1
5	2	0.5	1737	0.5	226164	15	0	1
5	2	0.5	1740	0.5	236128	15	0	1
5	2	0.5	1741	0.5	221276	15	0	1
5	2	0.5	1743	0.5	230488	15	0	1
5	2	0.5	1746	0.5	238196	15	0	1
5	2	0.5	1748	0.5	233684	15	0	1
5	2	0.5	1749	0.5	233120	15	0	1
5	2	0.5	1755	0.5	226164	15	0	1
5	2	0.5	1758	0.5	228044	15	0	1
5	2	0.5	1760	0.5	226540	15	0	1
5	2	0.5	1765	0.5	225976	15	0	1
5	2	0.5	1768	0.5	239512	15	0	1
5	2	0.5	1771	0.5	225412	15	0	1
5	2	0.5	1774	0.5	236692	15	0	1
5	2	0.5	1776	0.5	228232	15	0	1
5	2	0.5	1780	0.5	239888	15	0	1
5	2	0.5	1784	0.5	221652	15	0	1
5	2	0.5	1788	0.5	240264	15	0	1
5	2	0.5	1790	0.5	224472	15	0	1
5	2	0.5	1792	0.5	234812	15	0	1
5	2	0.5	1794	0.5	238760	15	0	1
5	2	0.5	1797	0.5	235564	15	0	1
5	2	0.5	1799	0.5	232180	15	0	1
5	2	0.5	1801	0.5	228608	15	0	1
5	2	0.5	1802	0.5	222028	15	0	1
5	2	0.5	1804	0.5	230864	15	0	1
5	2	0.5	1806	0.5	225412	15	0	1
5	2	0.5	1809	0.5	231052	15	0	1
5	2	0.5	1812	0.5	232556	15	0	1
5	2	0.5	1814	0.5	229736	15	0	1
5	2	0.5	1818	0.5	237444	15	0	1
5	2	0.5	1820	0.5	224660	15	0	1
5	2	0.5	1824	0.5	227480	15	0	1
5	2	0.5	1826	0.5	225976	15	0	1
5	2	0.5	1828	0.5	238196	15	0	1
5	2	0.5	1831	0.5	229172	15	0	1
5	2	0.5	1833	0.5	215636	15	0	1
5	2	0.5	1835	0.5	235940	15	0	1
5	2	0.5	1839	0.5	223720	15	0	1
5	2	0.5	1842	0.5	239888	15	0	1
5	2	0.5	1844	0.5	233872	15	0	1
5	2	0.5	1849	0.5	239512	15	0	1
5	2	0.5	1850	0.5	238948	15	0	1
5	2	0.5	1854	0.5	238008	15	0	1
5	2	0.5	1856	0.5	227292	15	0	1
5	2	0.5	1859	0.5	230112	15	0	1
5	2	0.5	1861	0.5	236880	15	0	1
5	2	0.5	1866	0.5	237820	15	0	1
5	2	0.5	1869	0.5	226916	15	0	1
5	2	0.5	1875	0.5	229360	15	0	1
5	2	0.5	1878	0.5	231240	15	0	1
5	2	0.5	1881	0.5	232180	15	0	1
5	2	0.5	1885	0.5	235752	15	0	1
5	2	0.5	1887	0.5	230112	15	0	1
5	2	0.5	1889	0.5	221088	15	0	1
5	2	0.5	1893	0.5	232180	15	0	1
5	2	0.5	1897	0.5	239324	15	0	1
5	2	0.5	1900	0.5	231240	15	0	1
5	2	0.5	1907	0.5	222216	15	0	1
5	2	0.5	1912	0.5	229548	15	0	1
5	2	0.5	1916	0.5	231616	15	0	1
5	2	0.5	1919	0.5	223532	15	0	1
5	2	0.5	1926	0.5	222780	15	0	1
5	2	0.5	1928	0.5	225976	15	0	1
5	2	0.5	1932	0.5	228232	15	0	1
5	2	0.5	1937	0.5	222216	15	0	1
5	2	0.5	1939	0.5	228984	15	0	1
5	2	0.5	1941	0.5	241580	15	0	1
5	2	0.5	1944	0.5	229172	15	0	1
5	2	0.5	1947	0.5	244588	15	0	1
5	2	0.5	1949	0.5	231992	15	0	1
5	2	0.5	1956	0.5	225600	15	0	1
5	2	0.5	1960	0.5	227856	15	0	1
5	2	0.5	1963	0.5	233308	15	0	1
5	2	0.5	1965	0.5	235376	15	0	1
5	2	0.5	1973	0.5	230300	15	0	1
5	2	0.5	1975	0.5	226916	15	0	1
5	2	0.5	1979	0.5	234060	15	0	1
5	2	0.5	1981	0.5	228044	15	0	1
5	2	0.5	1983	0.5	232932	15	0	1
5	2	0.5	1985	0.5	234060	15	0	1
5	2	0.5	1989	0.5	235752	15	0	1
5	2	0.5	1995	0.5	235376	15	0	1
5	2	0.5	1997	0.5	235188	15	0	1
5	2	0.5	2003	0.5	237632	15	0	1
5	2	0.5	2006	0.5	218456	15	0	1
5	2	0.5	2010	0.5	230676	15	0	1
5	2	0.5	2015	0.5	231804	15	0	1
5	2	0.5	2018	0.5	233120	15	0	1
5	2	0.5	2019	0.5	225036	15	0	1
5	2	0.5	2022	0.5	227856	15	0	1
5	2	0.5	2024	0.5	215260	15	0	1
5	2	0.5	2026	0.5	240452	15	0	1
5	2	0.5	2031	0.5	229360	15	0	1
5	2	0.5	2034	0.5	224660	15	0	1
5	2	0.5	2036	0.5	216764	15	0	1
5	2	0.5	2037	0.5	236880	15	0	1
5	2	0.5	2040	0.5	231052	15	0	1
5	2	0.5	2047	0.5	233872	15	0	1
5	2	0.5	2049	0.5	226916	15	0	1
5	2	0.5	2051	0.5	244024	15	0	1
5	2	0.5	2053	0.5	222780	15	0	1
5	2	0.5	2060	0.5	225976	15	0	1
5	2	0.5	2062	0.5	232556	15	0	1
5	2	0.5	2065	0.5	225412	15	0	1
5	2	0.5	2067	0.5	236504	15	0	1
5	2	0.5	2069	0.5	232744	15	0	1
5	2	0.5	2074	0.5	235000	15	0	1
5	2	0.5	2077	0.5	229736	15	0	1
5	2	0.5	2084	0.5	225224	15	0	1
5	2	0.5	2091	0.5	229360	15	0	1
5	2	0.5	2098	0.5	229172	15	0	1
5	2	0.5	2101	0.5	225412	15	0	1
5	2	0.5	2104	0.5	232932	15	0	1
5	2	0.5	2106	0.5	235564	15	0	1
5	2	0.5	2109	0.5	230488	15	0	1
5	2	0.5	2111	0.5	245152	15	0	1
5	2	0.5	2116	0.5	237444	15	0	1
5	2	0.5	2119	0.5	221840	15	0	1
5	2	0.5	2122	0.5	232368	15	0	1
5	2	0.5	2124	0.5	231616	15	0	1
5	2	0.5	2133	0.5	199656	15	0	1
5	2	0.5	2137	0.499	192136	15	0	1
5	2	0.5	2140	0.499	166568	15	0	1
5	2	0.5	2144	0.5	186872	15	0	1
5	2	0.5	2147	0.533	156604	15	0	1
5	2	0.5	2149	0.533	167508	15	0	1
5	2	0.5	2154	0.567	193640	15	0	1
5	2	0.5	2159	0.5	181796	15	0	1
5	2	0.5	2166	0.5	213380	15	0	1
5	2	0.5	2169	0.5	218268	15	0	1
5	2	0.5	2171	0.5	239136	15	0	1
5	2	0.5	2173	0.5	231992	15	0	1
5	2	0.5	2175	0.5	245152	15	0	1
5	2	0.5	2179	0.5	234060	15	0	1
5	2	0.5	2181	0.5	243836	15	0	1
5	2	0.5	2183	0.5	234812	15	0	1
5	2	0.5	2184	0.5	239512	15	0	1
5	2	0.5	2186	0.5	227480	15	0	1
5	2	0.5	2189	0.5	229924	15	0	1
5	2	0.5	2191	0.5	226540	15	0	1
5	2	0.5	2193	0.5	238008	15	0	1
5	2	0.5	2196	0.5	229736	15	0	1
5	2	0.5	2198	0.5	234060	15	0	1
5	2	0.5	2199	0.5	239700	15	0	1
5	2	0.5	2201	0.5	227480	15	0	1
5	2	0.5	2203	0.5	225412	15	0	1
5	2	0.5	2205	0.5	233496	15	0	1
5	2	0.5	2208	0.5	234624	15	0	1
5	2	0.5	2209	0.5	225412	15	0	1
5	2	0.5	2211	0.5	234248	15	0	1
5	2	0.5	2218	0.5	242896	15	0	1
5	2	0.5	2220	0.5	232744	15	0	1
5	2	0.5	2225	0.5	233684	15	0	1
5	2	0.5	2227	0.5	219396	15	0	1
5	2	0.5	2230	0.5	245528	15	0	1
5	2	0.5	2232	0.5	221840	15	0	1
5	2	0.5	2234	0.5	230300	15	0	1
5	2	0.5	2236	0.5	235376	15	0	1
5	2	0.5	2238	0.5	230112	15	0	1
5	2	0.5	2240	0.5	232368	15	0	1
5	2	0.5	2244	0.5	228796	15	0	1
5	2	0.5	2250	0.5	231804	15	0	1
5	2	0.5	2254	0.5	233872	15	0	1
5	2	0.5	2256	0.5	225600	15	0	1
5	2	0.5	2258	0.5	232368	15	0	1
5	2	0.5	2260	0.5	230112	15	0	1
5	2	0.5	2266	0.5	236692	15	0	1
5	2	0.5	2268	0.5	226728	15	0	1
5	2	0.5	2270	0.5	236504	15	0	1
5	2	0.5	2272	0.5	241580	15	0	1
5	2	0.5	2275	0.5	222592	15	0	1
5	2	0.5	2278	0.5	240828	15	0	1
5	2	0.5	2283	0.5	238760	15	0	1
5	2	0.5	2285	0.5	235000	15	0	1
5	2	0.5	2287	0.5	227856	15	0	1
5	2	0.5	2290	0.5	228984	15	0	1
5	2	0.5	2292	0.5	227668	15	0	1
5	2	0.5	2297	0.5	224848	15	0	1
5	2	0.5	2302	0.5	227668	15	0	1
5	2	0.5	2304	0.5	219772	15	0	1
5	2	0.5	2307	0.5	242332	15	0	1
5	2	0.5	2309	0.5	231052	15	0	1
5	2	0.5	2311	0.5	227480	15	0	1
5	2	0.5	2314	0.5	232368	15	0	1
5	2	0.5	2317	0.5	226916	15	0	1
5	2	0.5	2319	0.5	233120	15	0	1
5	2	0.5	2321	0.5	225036	15	0	1
5	2	0.5	2324	0.5	229736	15	0	1
5	2	0.5	2330	0.5	232556	15	0	1
5	2	0.5	2331	0.5	233496	15	0	1
5	2	0.5	2334	0.5	231616	15	0	1
5	2	0.5	2338	0.5	235752	15	0	1
5	2	0.5	2339	0.5	230488	15	0	1
5	2	0.5	2342	0.5	242144	15	0	1
5	2	0.5	2343	0.5	236316	15	0	1
5	2	0.5	2346	0.5	238196	15	0	1
5	2	0.5	2348	0.5	234060	15	0	1
6	2	1	2354	1	390664	30	0	1
6	2	1	2356	1	383144	30	0	1
6	2	1	2359	1	384648	30	0	1
6	2	1	2360	1	377880	30	0	1
6	2	1	2361	1	383144	30	0	1
6	2	1	2362	1	403072	30	0	1
6	2	1	2363	1	391228	30	0	1
6	2	1	2364	1	394988	30	0	1
6	2	1	2365	1	378632	30	0	1
6	2	1	2366	1	392732	30	0	1
6	2	1	2367	1	394236	30	0	1
6	2	1	2368	1	388408	30	0	1
6	2	1	2370	1	378444	30	0	1
6	2	1	2371	1	398184	30	0	1
6	2	1	2373	1	391416	30	0	1
6	2	1	2374	1	379196	30	0	1
6	2	1	2375	1	391040	30	0	1
6	2	1	2376	1	415292	30	0	1
6	2	1	2377	1	397432	30	0	1
6	2	1	2379	1	377504	30	0	1
6	2	1	2380	1	401944	30	0	1
6	2	1	2381	1	406080	30	0	1
6	2	1	2382	1	396304	30	0	1
6	2	1	2383	1	380324	30	0	1
6	2	1	2384	1	397808	30	0	1
6	2	1	2385	1	401004	30	0	1
6	2	1	2386	1	398936	30	0	1
6	2	1	2389	1	396492	30	0	1
6	2	1	2390	1	385400	30	0	1
6	2	1	2391	1	391792	30	0	1
6	2	1	2392	1	368104	30	0	1
6	2	1	2393	1	396116	30	0	1
6	2	1	2394	1	393484	30	0	1
6	2	1	2395	1	401944	30	0	1
6	2	1	2397	1	377692	30	0	1
6	2	1	2398	1	397808	30	0	1
6	2	1	2399	1	398184	30	0	1
6	2	1	2400	1	397244	30	0	1
6	2	1	2401	1	381264	30	0	1
6	2	1	2402	1	387280	30	0	1
6	2	1	2403	1	406268	30	0	1
6	2	1	2404	1	401568	30	0	1
6	2	1	2405	1	391604	30	0	1
6	2	1	2406	1	380136	30	0	1
6	2	1	2407	1	392544	30	0	1
6	2	1	2408	1	396680	30	0	1
6	2	1	2409	1	392168	30	0	1
6	2	1	2410	1	388784	30	0	1
6	2	1	2412	1	407020	30	0	1
6	2	1	2413	1	403448	30	0	1
6	2	1	2414	1	396492	30	0	1
6	2	1	2415	1	369232	30	0	1
6	2	1	2416	1	393860	30	0	1
6	2	1	2417	1	393484	30	0	1
6	2	1	2418	1	394236	30	0	1
6	2	1	2419	1	389724	30	0	1
6	2	1	2420	1	374872	30	0	1
6	2	1	2421	1	390100	30	0	1
6	2	1	2422	1	393296	30	0	1
6	2	1	2423	1	382580	30	0	1
6	2	1	2424	1	375248	30	0	1
6	2	1	2425	1	400628	30	0	1
6	2	1	2426	1	410968	30	0	1
6	2	1	2427	1	395364	30	0	1
6	2	1	2428	1	385964	30	0	1
6	2	1	2430	1	392732	30	0	1
6	2	1	2431	1	401004	30	0	1
6	2	1	2432	1	397244	30	0	1
6	2	1	2434	1	385400	30	0	1
6	2	1	2435	1	405328	30	0	1
6	2	1	2436	1	396116	30	0	1
6	2	1	2437	1	396680	30	0	1
6	2	1	2438	1	377316	30	0	1
6	2	1	2439	1	400816	30	0	1
6	2	1	2440	1	394988	30	0	1
6	2	1	2441	1	398372	30	0	1
6	2	1	2442	1	380136	30	0	1
6	2	1	2443	1	385400	30	0	1
6	2	1	2444	1	396116	30	0	1
6	2	1	2445	1	400252	30	0	1
6	2	1	2446	1	395552	30	0	1
6	2	1	2447	1	383144	30	0	1
6	2	1	2448	1	388596	30	0	1
6	2	1	2449	1	400252	30	0	1
6	2	1	2451	1	389912	30	0	1
6	2	1	2452	1	373368	30	0	1
6	2	1	2453	1	394236	30	0	1
6	2	1	2454	1	395552	30	0	1
6	2	1	2455	1	404388	30	0	1
6	2	1	2456	1	393860	30	0	1
6	2	1	2457	1	387844	30	0	1
6	2	1	2458	1	407208	30	0	1
6	2	1	2460	1	391040	30	0	1
6	2	1	2461	1	384648	30	0	1
6	2	1	2462	1	399312	30	0	1
6	2	1	2463	1	402696	30	0	1
6	2	1	2464	1	397620	30	0	1
6	2	1	2465	1	387656	30	0	1
6	2	1	2467	1	397808	30	0	1
6	2	1	2468	1	402320	30	0	1
6	2	1	2469	1	396304	30	0	1
6	2	1	2470	1	379196	30	0	1
6	2	1	2471	1	392168	30	0	1
6	2	1	2472	1	398748	30	0	1
6	2	1	2474	1	386904	30	0	1
6	2	1	2475	1	382204	30	0	1
6	2	1	2476	1	396492	30	0	1
6	2	1	2477	1	408900	30	0	1
6	2	1	2478	1	392544	30	0	1
6	2	1	2479	1	385776	30	0	1
6	2	1	2480	1	392920	30	0	1
6	2	1	2481	1	402508	30	0	1
6	2	1	2482	1	390476	30	0	1
6	2	1	2483	1	398936	30	0	1
6	2	1	2484	1	381076	30	0	1
6	2	1	2485	1	399876	30	0	1
6	2	1	2487	1	391228	30	0	1
6	2	1	2488	1	385588	30	0	1
6	2	1	2489	1	387656	30	0	1
6	2	1	2490	1	403824	30	0	1
6	2	1	2491	1	393108	30	0	1
6	2	1	2492	1	391228	30	0	1
6	2	1	2493	1	382392	30	0	1
6	2	1	2494	1	399688	30	0	1
6	2	1	2495	1	400440	30	0	1
6	2	1	2496	1	395364	30	0	1
6	2	1	2497	1	379948	30	0	1
6	2	1	2498	1	384836	30	0	1
6	2	1	2499	1	393672	30	0	1
6	2	1	2500	1	398184	30	0	1
6	2	1	2501	1	394988	30	0	1
6	2	1	2502	1	378444	30	0	1
6	2	1	2503	1	393860	30	0	1
6	2	1	2504	1	404200	30	0	1
6	2	1	2505	1	406080	30	0	1
6	2	1	2506	1	389160	30	0	1
6	2	1	2507	1	389536	30	0	1
6	2	1	2508	1	403824	30	0	1
6	2	1	2510	1	390288	30	0	1
6	2	1	2511	1	381828	30	0	1
6	2	1	2512	1	387280	30	0	1
6	2	1	2513	1	389536	30	0	1
6	2	1	2514	1	390664	30	0	1
6	2	1	2516	1	375812	30	0	1
6	2	1	2517	1	401568	30	0	1
6	2	1	2518	1	402884	30	0	1
6	2	1	2520	1	389348	30	0	1
6	2	1	2521	1	386152	30	0	1
6	2	1	2522	1	391604	30	0	1
6	2	1	2524	1	393296	30	0	1
6	2	1	2525	1	372240	30	0	1
6	2	1	2526	1	402696	30	0	1
6	2	1	2527	1	404576	30	0	1
6	2	1	2528	1	395928	30	0	1
6	2	1	2529	1	399500	30	0	1
6	2	1	2530	1	372992	30	0	1
6	2	1	2531	1	398184	30	0	1
6	2	1	2533	1	391228	30	0	1
6	2	1	2534	1	392168	30	0	1
6	2	1	2535	1	384648	30	0	1
6	2	1	2537	1	394988	30	0	1
6	2	1	2539	1	381828	30	0	1
6	2	1	2540	1	390852	30	0	1
6	2	1	2541	1	404012	30	0	1
6	2	1	2543	1	390288	30	0	1
6	2	1	2545	1	395364	30	0	1
6	2	1	2546	1	410592	30	0	1
6	2	1	2547	1	394988	30	0	1
6	2	1	2549	1	394048	30	0	1
6	2	1	2551	1	400628	30	0	1
6	2	1	2555	1	402508	30	0	1
6	2	1	2556	1	392356	30	0	1
6	2	1	2557	1	389724	30	0	1
6	2	1	2558	1	379008	30	0	1
6	2	1	2559	1	402696	30	0	1
6	2	1	2560	1	402132	30	0	1
6	2	1	2561	1	380888	30	0	1
6	2	1	2562	1	381076	30	0	1
6	2	1	2563	1	387844	30	0	1
6	2	1	2565	1	393296	30	0	1
6	2	1	2567	1	376940	30	0	1
6	2	1	2568	1	394236	30	0	1
6	2	1	2569	1	404952	30	0	1
6	2	1	2571	1	378444	30	0	1
6	2	1	2573	1	400064	30	0	1
6	2	1	2575	1	391792	30	0	1
6	2	1	2577	1	393672	30	0	1
6	2	1	2578	1	403824	30	0	1
6	2	1	2579	1	392920	30	0	1
6	2	1	2581	1	392544	30	0	1
6	2	1	2583	1	400064	30	0	1
6	2	1	2584	1	403260	30	0	1
6	2	1	2585	1	383332	30	0	1
6	2	1	2586	1	389724	30	0	1
6	2	1	2588	1	390664	30	0	1
6	2	1	2590	1	372616	30	0	1
6	2	1	2591	1	388972	30	0	1
6	2	1	2593	1	389912	30	0	1
6	2	1	2595	1	388972	30	0	1
6	2	1	2597	1	392168	30	0	1
6	2	1	2599	1	380324	30	0	1
6	2	1	2600	1	391040	30	0	1
6	2	1	2601	1	403260	30	0	1
6	2	1	2602	1	392732	30	0	1
6	2	1	2603	1	393108	30	0	1
6	2	1	2604	1	384460	30	0	1
6	2	1	2605	1	397432	30	0	1
6	2	1	2606	1	398748	30	0	1
6	2	1	2608	1	385964	30	0	1
6	2	1	2610	1	396304	30	0	1
6	2	1	2611	1	394236	30	0	1
6	2	1	2612	1	395364	30	0	1
6	2	1	2613	1	367352	30	0	1
6	2	1	2614	1	393484	30	0	1
6	2	1	2616	1	397432	30	0	1
6	2	1	2617	1	379196	30	0	1
6	2	1	2619	1	406456	30	0	1
6	2	1	2620	1	399312	30	0	1
6	2	1	2621	1	390476	30	0	1
6	2	1	2623	1	405140	30	0	1
6	2	1	2625	1	388408	30	0	1
6	2	1	2627	1	398748	30	0	1
6	2	1	2628	1	404200	30	0	1
6	2	1	2629	1	392168	30	0	1
6	2	1	2631	1	385588	30	0	1
6	2	1	2633	1	407020	30	0	1
6	2	1	2635	1	371300	30	0	1
6	2	1	2637	1	400440	30	0	1
6	2	1	2639	1	385588	30	0	1
6	2	1	2641	1	392732	30	0	1
6	2	1	2643	1	387280	30	0	1
6	2	1	2644	1	383896	30	0	1
6	2	1	2646	1	414540	30	0	1
6	2	1	2647	1	382392	30	0	1
6	2	1	2648	1	385024	30	0	1
6	2	1	2650	1	409464	30	0	1
6	2	1	2651	1	414540	30	0	1
6	2	1	2652	1	398748	30	0	1
6	2	1	2653	1	388408	30	0	1
6	2	1	2654	1	391604	30	0	1
6	2	1	2655	1	413788	30	0	1
6	2	1	2656	1	398560	30	0	1
6	2	1	2657	1	400628	30	0	1
6	2	1	2658	1	378444	30	0	1
6	2	1	2659	1	393484	30	0	1
6	2	1	2660	1	394048	30	0	1
6	2	1	2662	1	384084	30	0	1
6	2	1	2663	1	384648	30	0	1
6	2	1	2664	1	395740	30	0	1
6	2	1	2665	1	401756	30	0	1
6	2	1	2667	1	380136	30	0	1
6	2	1	2668	1	388784	30	0	1
6	2	1	2670	1	392920	30	0	1
6	2	1	2672	1	370548	30	0	1
6	2	1	2673	1	393860	30	0	1
6	2	1	2675	1	400816	30	0	1
6	2	1	2677	1	390852	30	0	1
6	2	1	2678	1	405140	30	0	1
6	2	1	2679	1	403448	30	0	1
6	2	1	2680	1	391416	30	0	1
6	2	1	2681	1	376752	30	0	1
6	2	1	2682	1	394236	30	0	1
6	2	1	2683	1	412848	30	0	1
6	2	1	2684	1	393296	30	0	1
6	2	1	2685	1	385588	30	0	1
6	2	1	2686	1	382768	30	0	1
6	2	1	2687	1	404388	30	0	1
6	2	1	2688	1	400440	30	0	1
6	2	1	2689	1	389160	30	0	1
6	2	1	2691	1	405516	30	0	1
6	2	1	2692	1	391604	30	0	1
6	2	1	2693	1	391040	30	0	1
6	2	1	2695	1	383520	30	0	1
6	2	1	2697	1	406080	30	0	1
6	2	1	2699	1	376376	30	0	1
6	2	1	2701	1	401380	30	0	1
6	2	1	2703	1	395740	30	0	1
6	2	1	2704	1	385024	30	0	1
6	2	1	2705	1	399312	30	0	1
6	2	1	2707	1	394988	30	0	1
6	2	1	2708	1	378068	30	0	1
6	2	1	2710	1	393108	30	0	1
6	2	1	2712	1	387844	30	0	1
6	2	1	2713	1	381452	30	0	1
6	2	1	2714	1	389912	30	0	1
6	2	1	2715	1	394048	30	0	1
6	2	1	2716	1	389724	30	0	1
6	2	1	2717	1	380136	30	0	1
6	2	1	2718	1	398372	30	0	1
6	2	1	2719	1	400440	30	0	1
6	2	1	2720	1	394800	30	0	1
6	2	1	2722	1	366788	30	0	1
6	2	1	2723	1	403072	30	0	1
6	2	1	2725	1	397056	30	0	1
6	2	1	2726	1	389348	30	0	1
6	2	1	2729	1	407772	30	0	1
6	2	1	2730	1	389724	30	0	1
6	2	1	2731	1	381452	30	0	1
6	2	1	2732	1	388220	30	0	1
6	2	1	2734	1	391604	30	0	1
6	2	1	2735	1	383708	30	0	1
6	2	1	2736	1	376000	30	0	1
6	2	1	2737	1	399688	30	0	1
6	2	1	2738	1	395364	30	0	1
6	2	1	2739	1	392732	30	0	1
6	2	1	2740	1	380700	30	0	1
6	2	1	2741	1	379384	30	0	1
6	2	1	2743	1	392732	30	0	1
6	2	1	2745	1	378444	30	0	1
6	2	1	2747	1	408712	30	0	1
6	2	1	2748	1	395552	30	0	1
6	2	1	2749	1	396868	30	0	1
6	2	1	2750	1	381264	30	0	1
6	2	1	2751	1	404388	30	0	1
6	2	1	2752	1	394988	30	0	1
6	2	1	2753	1	399500	30	0	1
6	2	1	2754	1	386340	30	0	1
6	2	1	2755	1	399688	30	0	1
6	2	1	2756	1	390100	30	0	1
6	2	1	2757	1	389912	30	0	1
6	2	1	2758	1	400816	30	0	1
6	2	1	2759	1	382956	30	0	1
6	2	1	2760	1	404764	30	0	1
6	2	1	2762	1	394800	30	0	1
6	2	1	2764	1	395364	30	0	1
6	2	1	2765	1	402320	30	0	1
6	2	1	2766	1	396116	30	0	1
6	2	1	2767	1	398372	30	0	1
6	2	1	2769	1	397244	30	0	1
6	2	1	2771	1	385212	30	0	1
6	2	1	2772	1	386904	30	0	1
6	2	1	2774	1	403260	30	0	1
6	2	1	2775	1	396492	30	0	1
6	2	1	2776	1	394048	30	0	1
6	2	1	2777	1	378256	30	0	1
6	2	1	2778	1	398560	30	0	1
6	2	1	2779	1	410780	30	0	1
6	2	1	2781	1	387844	30	0	1
6	2	1	2783	1	400440	30	0	1
6	2	1	2784	1	396304	30	0	1
6	2	1	2786	1	387844	30	0	1
6	2	1	2788	1	403072	30	0	1
6	2	1	2789	1	390100	30	0	1
