# In-browser weeb-3 concurrency sweep. arms [4,16], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 16: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
16	1	43d16a446e	137436	145104	7668	808588	200	
16	1	fe98f73a9a	137436	145701	8265	821748	200	
16	1	74fcb67815	137436	145784	8348	836412	200	
16	1	2f50e73280	142362	145917	3555	817048	200	
16	1	b412be48ab	137436	146619	9183	814792	200	
16	1	d0605d2b58	137436	146792	9356	819116	200	
16	1	0e7a3b16d9	137436	148825	11389	808588	200	
16	1	0440693116	145104	149105	4001	799000	200	
16	1	cf6e38a3ad	146619	150494	3875	819492	200	
16	1	eae8ff19b9	137435	151255	13820	810092	200	
16	1	eca6af9980	146792	151503	4711	831148	200	
16	1	8c127625e2	145784	151834	6050	846376	200	
16	1	57d0d00eeb	148825	152625	3800	812724	200	
16	1	d1cfcb94be	145701	152856	7155	839044	200	
16	1	5103136eb3	150494	154289	3795	799000	200	
16	1	34938b7c6d	149105	156602	7497	776064	200	
16	1	a9467876d3	137436	157147	19711	829644	200	
16	1	fa1c41a8b7	151834	157148	5314	849948	200	
16	1	14ccdd72e5	151503	157219	5716	804828	200	
16	1	7e5939b4ee	145917	157384	11467	821748	200	
16	1	6248e13c80	152625	157494	4869	792984	200	
16	1	d3bd5d8266	137436	157833	20397	803700	200	
16	1	e7f2944088	154289	157882	3593	847880	200	
16	1	a175354a07	137436	158045	20609	797496	200	
16	1	8d17652995	151255	158232	6977	804828	200	
16	1	bc9ac14536	152856	158881	6025	789788	200	
16	1	168e33343f	137436	158884	21448	810656	200	
16	1	579450edc0	137436	159593	22157	794864	200	
16	1	1b2c6b4ed3	137436	160772	23336	814040	200	
16	1	f9bb80bc68	156602	163000	6398	814228	200	
16	1	9faed6efd1	137436	163808	26372	811220	200	
16	1	af24940920	157494	165006	7512	829644	200	
16	1	b05ee1bdec	157148	165168	8020	833028	200	
16	1	2e45f1b2dc	157219	165389	8170	820432	200	
16	1	38ff29da9d	157833	166582	8749	815544	200	
16	1	e809eceaee	157147	166616	9469	794676	200	
16	1	9f5795b3cf	137436	166624	29188	817236	200	
16	1	d1c4ce7e78	158881	167349	8468	792044	200	
16	1	c6879892a4	158232	167639	9407	839796	200	
16	1	18e0cee60c	158884	168984	10100	800692	200	
16	1	ebf1dceb06	160772	169192	8420	819116	200	
16	1	f9a93b90f8	157882	170730	12848	782644	200	
16	1	fede2901f6	163000	171747	8747	803512	200	
16	1	05a7e3ef34	158045	171909	13864	817236	200	
16	1	9bf0331aa4	163808	173431	9623	782268	200	
16	1	9ece8be0e1	159593	173635	14042	836976	200	
16	1	88d4fd1019	157384	174858	17474	808776	200	
16	1	858e7a9f5e	166624	175717	9093	780012	200	
16	1	462689ec1d	165389	176240	10851	825508	200	
16	1	0da248c514	167349	176477	9128	791480	200	
16	1	e85fadd806	168984	177304	8320	820056	200	
16	1	76c66ffbe6	166582	177369	10787	818364	200	
16	1	fa334a9f7d	165006	177839	12833	782644	200	
16	1	b89070b1a2	173635	178626	4991	840924	200	
16	1	96315c6c1a	171909	179030	7121	785276	200	
16	1	579022c6fd	170730	179586	8856	807648	200	
16	1	bddfd614c8	171747	180454	8707	813100	200	
16	1	cd75169c42	166617	180470	13853	811596	200	
16	1	b166d6ec52	165168	180576	15408	834344	200	
16	1	480c20d34d	167639	180675	13036	827200	200	
16	1	264ca47fd0	174858	182934	8076	813288	200	
16	1	2c16105a3a	169192	183929	14737	822876	200	
16	1	5ffa64d9db	175717	184077	8360	803512	200	
16	1	4d2d4f8f07	176477	185846	9369	784336	200	
16	1	b0b087742d	177369	186162	8793	786968	200	
16	1	5e2be416cf	178626	187363	8737	838104	200	
16	1	942f033b78	173431	187515	14084	793924	200	
16	1	582c371e86	177304	187639	10335	785840	200	
16	1	163b8cb822	176240	188476	12236	786028	200	
16	1	030baeebe5	177839	188899	11060	818176	200	
16	1	3abe48c1af	182934	189544	6610	833780	200	
16	1	601b8e1f79	180576	190474	9898	816296	200	
16	1	2de50636ac	179586	191105	11519	807272	200	
16	1	1a90e1dbd3	179030	191330	12300	835848	200	
16	1	2254d2d9a6	180470	191595	11125	805392	200	
16	1	b9c40856cb	184077	191745	7668	811972	200	
16	1	1a68462328	183929	192573	8644	815168	200	
16	1	5c94e9701b	185846	194199	8353	777380	200	
16	1	fd77d22e59	180675	194343	13668	825132	200	
16	1	c6b1c2b779	186162	194645	8483	771740	200	
16	1	4701e4b227	187639	194698	7059	830020	200	
16	1	69bfb71b6c	187515	195604	8089	833216	200	
16	1	06c6616600	180455	195626	15171	814792	200	
