# In-browser weeb-3 concurrency sweep. arms [1,4], rounds 2, block 90.
# Retrieval budget 30000ms. A row at the bound is "did not complete", never a duration.
# Degraded rounds (canary missed), excluded by the analyser: []
# Scheduling probe: same-origin fetch p50 38ms (ceiling 500ms), document visible. Judge the environment, do not assume it.
# round 0 pos 0 arm 1: peers 200/0 -> 200/0, focused true
# round 0 pos 1 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 0 arm 4: peers 200/0 -> 200/0, focused true
# round 1 pos 1 arm 1: peers 200/0 -> 200/0, focused true
# Summarise with: node deploy/scripts/concurrency-analysis.mjs <this file>
arm	round	ref	startMs	endMs	ms	bytes	status	overBudget
4	0	a5d2c3f0de	217432	219191	1759	812348	200	
4	0	f707387f93	217739	220481	2742	798624	200	
4	0	9f80448900	217537	220657	3120	776064	200	
4	0	d6bf01b4a7	218465	220878	2413	838856	200	
4	0	5e7d35c515	219191	221968	2777	811784	200	
4	0	d2327a3474	220481	222963	2482	785840	200	
4	0	70d25e1021	220657	223433	2776	849384	200	
4	0	4f074b1aa4	220878	223786	2908	818928	200	
4	0	6dcf42401c	221968	224569	2601	828704	200	
4	0	484b150306	222963	225613	2650	823628	200	
4	0	f502eb25ab	223786	226130	2344	808024	200	
4	0	c642c5fd9e	223433	226597	3164	840548	200	
4	0	c8babf24f7	224569	226760	2191	858784	200	
4	0	899f2130d5	225613	227810	2197	820056	200	
4	0	9b6a51b8cc	226130	228975	2845	820808	200	
4	0	5997474352	226760	229447	2687	850512	200	
4	0	2a25397937	227810	229954	2144	811784	200	
4	0	53df210e3a	226597	229976	3379	839420	200	
4	0	86f6e0e455	228975	230927	1952	819680	200	
4	0	537c9b72e8	229447	231370	1923	786028	200	
4	0	dbfca4c6b9	229954	231911	1957	789976	200	
canary	1	0020fbf428	231911	235883	3972	4706580	200	
4	1	eae8ff19b9	235884	238118	2234	810092	200	
4	1	43d16a446e	235884	238119	2235	808588	200	
4	1	0e7a3b16d9	235884	238501	2617	808588	200	
4	1	579450edc0	235884	238735	2851	794864	200	
4	1	7e8f021eaf	238119	240174	2055	823440	200	
