arm	mode	kind	code	ms
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	479
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	515
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	395
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	669
a08-128-spread	spread	hit	200	12
a08-128-spread	spread	miss	404	498
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	448
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	526
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	513
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	501
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	474
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	447
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	481
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	522
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	436
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	576
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	519
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	634
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	607
a08-128-spread	spread	hit	200	7
a08-128-spread	spread	miss	404	765
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	531
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	361
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	580
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	507
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	493
a08-128-spread	spread	hit	200	6
a08-128-spread	spread	miss	404	424
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	502
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	145
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	508
a08-128-spread	spread	hit	200	9
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	410
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	337
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	485
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	440
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	220
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	422
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	590
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	518
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	186
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	393
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	455
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	494
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	139
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	397
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	391
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	532
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	467
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	389
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	385
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	606
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	494
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	449
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	487
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	879
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	454
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	538
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	453
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	612
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	535
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	512
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	558
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	548
a08-128-spread	spread	hit	200	8
a08-128-spread	spread	miss	404	445
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	475
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	530
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	597
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	327
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	499
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	526
a08-128-spread	spread	hit	200	18
a08-128-spread	spread	miss	404	442
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	544
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	483
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	404
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	441
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	519
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	7
a08-128-spread	spread	miss	404	209
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	377
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	396
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	390
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	565
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	358
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	645
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	455
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	338
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	450
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	221
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	526
a08-128-spread	spread	hit	200	6
a08-128-spread	spread	miss	404	746
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	519
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	366
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	390
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	538
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	439
a08-128-spread	spread	hit	200	6
a08-128-spread	spread	miss	404	580
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	224
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	379
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	785
a08-128-spread	spread	hit	200	6
a08-128-spread	spread	miss	404	189
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	626
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	488
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	612
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	425
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	498
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	480
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	521
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	388
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	429
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	675
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	404
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	479
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	499
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	523
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	384
a08-128-spread	spread	hit	200	9
a08-128-spread	spread	miss	404	419
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	437
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	351
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	458
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	411
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	463
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	703
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	445
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	496
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	318
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	360
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	421
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	638
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	504
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	347
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	370
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	476
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	390
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	523
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	609
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	207
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	533
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	488
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	571
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	491
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	522
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	501
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	383
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	351
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	390
a08-128-spread	spread	hit	200	8
a08-128-spread	spread	miss	404	445
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	365
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	468
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	342
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	421
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	425
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	528
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	494
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	390
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	446
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	451
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	480
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	443
a08-128-spread	spread	hit	200	13
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	489
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	554
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	473
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	513
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	375
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	473
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	451
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	437
a08-128-spread	spread	hit	200	17
a08-128-spread	spread	miss	404	477
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	408
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	500
a08-128-spread	spread	hit	200	11
a08-128-spread	spread	miss	404	593
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	677
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	594
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	629
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	524
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	587
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	496
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	470
a08-128-spread	spread	hit	200	6
a08-128-spread	spread	miss	404	454
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	428
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	423
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	406
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	324
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	340
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	391
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	410
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	385
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	426
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	413
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	376
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	149
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	351
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	468
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	510
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	483
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	482
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	509
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	190
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	506
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	453
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	463
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	558
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	455
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	561
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	228
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	529
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	496
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	445
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	610
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	476
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	524
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	629
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	474
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	740
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	447
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	503
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	441
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	447
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	601
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	497
a08-128-spread	spread	hit	200	7
a08-128-spread	spread	miss	404	460
a08-128-spread	spread	hit	200	7
a08-128-spread	spread	miss	404	441
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	394
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	395
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	436
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	545
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	405
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	336
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	375
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	443
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	396
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	461
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	440
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	528
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	431
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	458
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	398
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	386
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	531
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	459
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	411
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	417
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	512
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	431
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	425
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	737
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	569
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	491
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	494
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	443
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	758
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	467
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	515
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	589
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	551
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	431
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	303
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	411
a08-128-spread	spread	hit	200	16
a08-128-spread	spread	miss	404	382
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	398
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	464
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	435
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	502
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	486
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	550
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	473
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	397
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	319
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	428
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	399
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	377
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	540
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	446
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	569
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	499
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	435
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	738
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	462
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	450
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	554
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	382
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	411
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	181
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	381
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	569
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	615
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	585
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	501
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	483
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	563
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	586
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	460
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	502
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	474
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	512
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	478
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	315
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	437
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	446
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	379
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	407
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	381
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	504
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	371
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	495
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	438
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	409
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	422
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	470
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	468
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	392
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	560
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	486
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	449
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	425
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	464
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	574
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	377
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	382
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	398
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	504
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	375
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	478
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	595
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	437
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	527
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	536
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	568
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	476
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	812
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	436
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	592
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	528
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	576
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	481
a08-128-spread	spread	hit	200	5
a08-128-spread	spread	miss	404	420
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	430
a08-128-spread	spread	hit	200	31
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	552
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	432
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	396
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	477
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	367
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	659
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	347
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	601
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	513
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	416
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	423
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	434
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	160
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	385
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	465
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	478
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	472
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	598
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	535
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	187
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	513
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	457
a08-128-spread	spread	hit	200	3
a08-128-spread	spread	miss	404	217
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	404
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	511
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	580
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	601
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	447
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	555
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	631
a08-128-spread	spread	hit	200	10
a08-128-spread	spread	miss	404	421
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	658
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	367
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	477
a08-128-spread	spread	hit	200	4
a08-128-spread	spread	miss	404	589
a08-128-spread	spread	hit	200	2
a08-128-spread	spread	miss	404	505
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	486
a08-128-spread	spread	hit	200	1
a08-128-spread	spread	miss	404	451
a08-128-spread	spread	hit	200	5
